2025-06-18T09:19:35.933+03:00 TRACE 9040 --- [5-FurniBay] [http-nio-8083-exec-4] o.s.t.i.TransactionInterceptor           : Getting transaction for [org.springframework.data.jpa.repository.support.SimpleJpaRepository.save]
2025-06-18T09:19:35.933+03:00 TRACE 9040 --- [5-FurniBay] [http-nio-8083-exec-4] o.s.t.i.TransactionInterceptor           : Completing transaction for [org.springframework.data.jpa.repository.support.SimpleJpaRepository.save]
2025-06-18T09:19:35.933+03:00 TRACE 9040 --- [5-FurniBay] [http-nio-8083-exec-4] o.s.t.i.TransactionInterceptor           : Completing transaction for [lt.ca.javau12.furnibay.service.ProjectService.syncProjectWithContactRequest]
2025-06-18T09:19:35.934+03:00 DEBUG 9040 --- [5-FurniBay] [http-nio-8083-exec-4] org.hibernate.SQL                        : update contact_request set converted_to_project=?,created_at=?,delivery_date=?,email=?,file=?,message=?,name=?,notes=?,order_price=?,phone=?,status=?,user_id=? where id=?
2025-06-18T09:19:35.936+03:00 DEBUG 9040 --- [5-FurniBay] [http-nio-8083-exec-4] lt.ca.javau12.furnibay.ContactRequest    : ContactRequest 43 updated. Converted status: false
2025-06-18T09:19:35.940+03:00  INFO 9040 --- [5-FurniBay] [http-nio-8083-exec-4] l.c.j.f.c.ContactRequestController       : Successfully updated contact request ID 43
2025-06-18T09:19:35.940+03:00 DEBUG 9040 --- [5-FurniBay] [http-nio-8083-exec-4] o.s.w.s.m.m.a.HttpEntityMethodProcessor  : Using 'application/json', given [application/json] and supported [application/json, application/*+json, application/yaml]
2025-06-18T09:19:35.942+03:00 DEBUG 9040 --- [5-FurniBay] [http-nio-8083-exec-4] o.s.w.s.m.m.a.HttpEntityMethodProcessor  : Writing [lt.ca.javau12.furnibay.ContactRequest@22c9f08]
2025-06-18T09:19:35.942+03:00 DEBUG 9040 --- [5-FurniBay] [http-nio-8083-exec-4] o.s.web.servlet.DispatcherServlet        : Completed 200 OK
2025-06-18T09:19:41.227+03:00 DEBUG 9040 --- [5-FurniBay] [http-nio-8083-exec-3] o.s.web.servlet.DispatcherServlet        : OPTIONS "/api/contact-requests/43/convert", parameters={}
2025-06-18T09:19:41.228+03:00 DEBUG 9040 --- [5-FurniBay] [http-nio-8083-exec-3] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped to lt.ca.javau12.furnibay.controller.ContactRequestController#convertToProject(Long)
2025-06-18T09:19:41.228+03:00 DEBUG 9040 --- [5-FurniBay] [http-nio-8083-exec-3] o.s.web.servlet.DispatcherServlet        : Completed 200 OK
2025-06-18T09:19:41.231+03:00 DEBUG 9040 --- [5-FurniBay] [http-nio-8083-exec-6] o.s.web.servlet.DispatcherServlet        : POST "/api/contact-requests/43/convert", parameters={}
2025-06-18T09:19:41.231+03:00 DEBUG 9040 --- [5-FurniBay] [http-nio-8083-exec-6] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped to lt.ca.javau12.furnibay.controller.ContactRequestController#convertToProject(Long)
2025-06-18T09:19:41.233+03:00 TRACE 9040 --- [5-FurniBay] [http-nio-8083-exec-6] o.s.t.i.TransactionInterceptor           : Getting transaction for [lt.ca.javau12.furnibay.service.ContactRequestService.convertContactToProject]
2025-06-18T09:19:41.233+03:00 DEBUG 9040 --- [5-FurniBay] [http-nio-8083-exec-6] l.c.j.f.service.ContactRequestService    : Attempting to convert contact request 43 to project
2025-06-18T09:19:41.234+03:00 TRACE 9040 --- [5-FurniBay] [http-nio-8083-exec-6] o.s.t.i.TransactionInterceptor           : Getting transaction for [org.springframework.data.jpa.repository.support.SimpleJpaRepository.findById]
2025-06-18T09:19:41.234+03:00 DEBUG 9040 --- [5-FurniBay] [http-nio-8083-exec-6] org.hibernate.SQL                        : select cr1_0.id,cr1_0.converted_to_project,cr1_0.created_at,cr1_0.delivery_date,cr1_0.email,cr1_0.file,cr1_0.message,cr1_0.name,cr1_0.notes,cr1_0.order_price,cr1_0.phone,p1_0.id,p1_0.created_at,p1_0.delivery_date,p1_0.description,p1_0.name,p1_0.notes,p1_0.order_price,p1_0.project_type,p1_0.status,u1_0.id,u1_0.description,u1_0.email,u1_0.name,u1_0.phone,cr1_0.status,u2_0.id,u2_0.description,u2_0.email,u2_0.name,u2_0.phone from contact_request cr1_0 left join projects p1_0 on cr1_0.id=p1_0.contact_request_id left join users u1_0 on u1_0.id=p1_0.user_id left join users u2_0 on u2_0.id=cr1_0.user_id where cr1_0.id=?
2025-06-18T09:19:41.237+03:00 TRACE 9040 --- [5-FurniBay] [http-nio-8083-exec-6] o.s.t.i.TransactionInterceptor           : Completing transaction for [org.springframework.data.jpa.repository.support.SimpleJpaRepository.findById]
2025-06-18T09:19:41.238+03:00 TRACE 9040 --- [5-FurniBay] [http-nio-8083-exec-6] o.s.t.i.TransactionInterceptor           : Completing transaction for [lt.ca.javau12.furnibay.service.ContactRequestService.convertContactToProject] after exception: java.lang.IllegalStateException: Request already converted to project
2025-06-18T09:19:41.238+03:00 DEBUG 9040 --- [5-FurniBay] [http-nio-8083-exec-6] o.s.w.s.m.m.a.HttpEntityMethodProcessor  : Using 'application/json', given [application/json] and supported [text/plain, */*, application/json, application/*+json, application/yaml]
2025-06-18T09:19:41.239+03:00 DEBUG 9040 --- [5-FurniBay] [http-nio-8083-exec-6] o.s.w.s.m.m.a.HttpEntityMethodProcessor  : Writing ["Request already converted to project"]
2025-06-18T09:19:41.239+03:00 DEBUG 9040 --- [5-FurniBay] [http-nio-8083-exec-6] o.s.web.servlet.DispatcherServlet        : Completed 400 BAD_REQUEST
2025-06-18T09:19:50.611+03:00 DEBUG 9040 --- [5-FurniBay] [http-nio-8083-exec-5] o.s.web.servlet.DispatcherServlet        : GET "/api/contact-requests", parameters={}
2025-06-18T09:19:50.611+03:00 DEBUG 9040 --- [5-FurniBay] [http-nio-8083-exec-5] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped to lt.ca.javau12.furnibay.controller.ContactRequestController#getAllContactRequests()
2025-06-18T09:19:50.614+03:00 TRACE 9040 --- [5-FurniBay] [http-nio-8083-exec-5] o.s.t.i.TransactionInterceptor           : Getting transaction for [lt.ca.javau12.furnibay.service.ContactRequestService.getAll]
2025-06-18T09:19:50.615+03:00 TRACE 9040 --- [5-FurniBay] [http-nio-8083-exec-5] o.s.t.i.TransactionInterceptor           : Getting transaction for [org.springframework.data.jpa.repository.support.SimpleJpaRepository.findAll]
2025-06-18T09:19:50.616+03:00 DEBUG 9040 --- [5-FurniBay] [http-nio-8083-exec-5] org.hibernate.SQL                        : select cr1_0.id,cr1_0.converted_to_project,cr1_0.created_at,cr1_0.delivery_date,cr1_0.email,cr1_0.file,cr1_0.message,cr1_0.name,cr1_0.notes,cr1_0.order_price,cr1_0.phone,cr1_0.status,cr1_0.user_id from contact_request cr1_0
2025-06-18T09:19:50.617+03:00 DEBUG 9040 --- [5-FurniBay] [http-nio-8083-exec-5] org.hibernate.SQL                        : select p1_0.id,cr1_0.id,cr1_0.converted_to_project,cr1_0.created_at,cr1_0.delivery_date,cr1_0.email,cr1_0.file,cr1_0.message,cr1_0.name,cr1_0.notes,cr1_0.order_price,cr1_0.phone,cr1_0.status,u1_0.id,u1_0.description,u1_0.email,u1_0.name,u1_0.phone,p1_0.created_at,p1_0.delivery_date,p1_0.description,p1_0.name,p1_0.notes,p1_0.order_price,p1_0.project_type,p1_0.status,u2_0.id,u2_0.description,u2_0.email,u2_0.name,u2_0.phone from projects p1_0 left join contact_request cr1_0 on cr1_0.id=p1_0.contact_request_id left join users u1_0 on u1_0.id=cr1_0.user_id left join users u2_0 on u2_0.id=p1_0.user_id where p1_0.contact_request_id=?
2025-06-18T09:19:50.621+03:00 DEBUG 9040 --- [5-FurniBay] [http-nio-8083-exec-5] org.hibernate.SQL                        : select p1_0.id,cr1_0.id,cr1_0.converted_to_project,cr1_0.created_at,cr1_0.delivery_date,cr1_0.email,cr1_0.file,cr1_0.message,cr1_0.name,cr1_0.notes,cr1_0.order_price,cr1_0.phone,cr1_0.status,u1_0.id,u1_0.description,u1_0.email,u1_0.name,u1_0.phone,p1_0.created_at,p1_0.delivery_date,p1_0.description,p1_0.name,p1_0.notes,p1_0.order_price,p1_0.project_type,p1_0.status,u2_0.id,u2_0.description,u2_0.email,u2_0.name,u2_0.phone from projects p1_0 left join contact_request cr1_0 on cr1_0.id=p1_0.contact_request_id left join users u1_0 on u1_0.id=cr1_0.user_id left join users u2_0 on u2_0.id=p1_0.user_id where p1_0.contact_request_id=?
2025-06-18T09:19:50.624+03:00 DEBUG 9040 --- [5-FurniBay] [http-nio-8083-exec-5] org.hibernate.SQL                        : select p1_0.id,cr1_0.id,cr1_0.converted_to_project,cr1_0.created_at,cr1_0.delivery_date,cr1_0.email,cr1_0.file,cr1_0.message,cr1_0.name,cr1_0.notes,cr1_0.order_price,cr1_0.phone,cr1_0.status,u1_0.id,u1_0.description,u1_0.email,u1_0.name,u1_0.phone,p1_0.created_at,p1_0.delivery_date,p1_0.description,p1_0.name,p1_0.notes,p1_0.order_price,p1_0.project_type,p1_0.status,u2_0.id,u2_0.description,u2_0.email,u2_0.name,u2_0.phone from projects p1_0 left join contact_request cr1_0 on cr1_0.id=p1_0.contact_request_id left join users u1_0 on u1_0.id=cr1_0.user_id left join users u2_0 on u2_0.id=p1_0.user_id where p1_0.contact_request_id=?
2025-06-18T09:19:50.626+03:00 DEBUG 9040 --- [5-FurniBay] [http-nio-8083-exec-5] org.hibernate.SQL                        : select p1_0.id,cr1_0.id,cr1_0.converted_to_project,cr1_0.created_at,cr1_0.delivery_date,cr1_0.email,cr1_0.file,cr1_0.message,cr1_0.name,cr1_0.notes,cr1_0.order_price,cr1_0.phone,cr1_0.status,u1_0.id,u1_0.description,u1_0.email,u1_0.name,u1_0.phone,p1_0.created_at,p1_0.delivery_date,p1_0.description,p1_0.name,p1_0.notes,p1_0.order_price,p1_0.project_type,p1_0.status,u2_0.id,u2_0.description,u2_0.email,u2_0.name,u2_0.phone from projects p1_0 left join contact_request cr1_0 on cr1_0.id=p1_0.contact_request_id left join users u1_0 on u1_0.id=cr1_0.user_id left join users u2_0 on u2_0.id=p1_0.user_id where p1_0.contact_request_id=?
2025-06-18T09:19:50.628+03:00 TRACE 9040 --- [5-FurniBay] [http-nio-8083-exec-5] o.s.t.i.TransactionInterceptor           : Completing transaction for [org.springframework.data.jpa.repository.support.SimpleJpaRepository.findAll]
2025-06-18T09:19:50.628+03:00 TRACE 9040 --- [5-FurniBay] [http-nio-8083-exec-5] o.s.t.i.TransactionInterceptor           : Completing transaction for [lt.ca.javau12.furnibay.service.ContactRequestService.getAll]
2025-06-18T09:19:50.629+03:00 DEBUG 9040 --- [5-FurniBay] [http-nio-8083-exec-5] o.s.w.s.m.m.a.HttpEntityMethodProcessor  : Using 'application/json', given [application/json] and supported [application/json, application/*+json, application/yaml]
2025-06-18T09:19:50.630+03:00 DEBUG 9040 --- [5-FurniBay] [http-nio-8083-exec-5] o.s.w.s.m.m.a.HttpEntityMethodProcessor  : Writing [[lt.ca.javau12.furnibay.ContactRequest@54ef4ecf, lt.ca.javau12.furnibay.ContactRequest@26d90d44, lt. (truncated)...]
2025-06-18T09:19:50.631+03:00 DEBUG 9040 --- [5-FurniBay] [http-nio-8083-exec-5] o.s.web.servlet.DispatcherServlet        : Completed 200 OK
2025-06-18T09:25:38.541+03:00 DEBUG 9040 --- [5-FurniBay] [http-nio-8083-exec-7] o.s.web.servlet.DispatcherServlet        : GET "/api/contact-requests", parameters={}
2025-06-18T09:25:38.541+03:00 DEBUG 9040 --- [5-FurniBay] [http-nio-8083-exec-7] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped to lt.ca.javau12.furnibay.controller.ContactRequestController#getAllContactRequests()
2025-06-18T09:25:38.546+03:00 TRACE 9040 --- [5-FurniBay] [http-nio-8083-exec-7] o.s.t.i.TransactionInterceptor           : Getting transaction for [lt.ca.javau12.furnibay.service.ContactRequestService.getAll]
2025-06-18T09:25:38.546+03:00 TRACE 9040 --- [5-FurniBay] [http-nio-8083-exec-7] o.s.t.i.TransactionInterceptor           : Getting transaction for [org.springframework.data.jpa.repository.support.SimpleJpaRepository.findAll]
2025-06-18T09:25:38.549+03:00 DEBUG 9040 --- [5-FurniBay] [http-nio-8083-exec-7] org.hibernate.SQL                        : select cr1_0.id,cr1_0.converted_to_project,cr1_0.created_at,cr1_0.delivery_date,cr1_0.email,cr1_0.file,cr1_0.message,cr1_0.name,cr1_0.notes,cr1_0.order_price,cr1_0.phone,cr1_0.status,cr1_0.user_id from contact_request cr1_0
2025-06-18T09:25:38.552+03:00 DEBUG 9040 --- [5-FurniBay] [http-nio-8083-exec-7] org.hibernate.SQL                        : select p1_0.id,cr1_0.id,cr1_0.converted_to_project,cr1_0.created_at,cr1_0.delivery_date,cr1_0.email,cr1_0.file,cr1_0.message,cr1_0.name,cr1_0.notes,cr1_0.order_price,cr1_0.phone,cr1_0.status,u1_0.id,u1_0.description,u1_0.email,u1_0.name,u1_0.phone,p1_0.created_at,p1_0.delivery_date,p1_0.description,p1_0.name,p1_0.notes,p1_0.order_price,p1_0.project_type,p1_0.status,u2_0.id,u2_0.description,u2_0.email,u2_0.name,u2_0.phone from projects p1_0 left join contact_request cr1_0 on cr1_0.id=p1_0.contact_request_id left join users u1_0 on u1_0.id=cr1_0.user_id left join users u2_0 on u2_0.id=p1_0.user_id where p1_0.contact_request_id=?
2025-06-18T09:25:38.555+03:00 DEBUG 9040 --- [5-FurniBay] [http-nio-8083-exec-7] org.hibernate.SQL                        : select p1_0.id,cr1_0.id,cr1_0.converted_to_project,cr1_0.created_at,cr1_0.delivery_date,cr1_0.email,cr1_0.file,cr1_0.message,cr1_0.name,cr1_0.notes,cr1_0.order_price,cr1_0.phone,cr1_0.status,u1_0.id,u1_0.description,u1_0.email,u1_0.name,u1_0.phone,p1_0.created_at,p1_0.delivery_date,p1_0.description,p1_0.name,p1_0.notes,p1_0.order_price,p1_0.project_type,p1_0.status,u2_0.id,u2_0.description,u2_0.email,u2_0.name,u2_0.phone from projects p1_0 left join contact_request cr1_0 on cr1_0.id=p1_0.contact_request_id left join users u1_0 on u1_0.id=cr1_0.user_id left join users u2_0 on u2_0.id=p1_0.user_id where p1_0.contact_request_id=?
2025-06-18T09:25:38.558+03:00 DEBUG 9040 --- [5-FurniBay] [http-nio-8083-exec-7] org.hibernate.SQL                        : select p1_0.id,cr1_0.id,cr1_0.converted_to_project,cr1_0.created_at,cr1_0.delivery_date,cr1_0.email,cr1_0.file,cr1_0.message,cr1_0.name,cr1_0.notes,cr1_0.order_price,cr1_0.phone,cr1_0.status,u1_0.id,u1_0.description,u1_0.email,u1_0.name,u1_0.phone,p1_0.created_at,p1_0.delivery_date,p1_0.description,p1_0.name,p1_0.notes,p1_0.order_price,p1_0.project_type,p1_0.status,u2_0.id,u2_0.description,u2_0.email,u2_0.name,u2_0.phone from projects p1_0 left join contact_request cr1_0 on cr1_0.id=p1_0.contact_request_id left join users u1_0 on u1_0.id=cr1_0.user_id left join users u2_0 on u2_0.id=p1_0.user_id where p1_0.contact_request_id=?
2025-06-18T09:25:38.560+03:00 DEBUG 9040 --- [5-FurniBay] [http-nio-8083-exec-7] org.hibernate.SQL                        : select p1_0.id,cr1_0.id,cr1_0.converted_to_project,cr1_0.created_at,cr1_0.delivery_date,cr1_0.email,cr1_0.file,cr1_0.message,cr1_0.name,cr1_0.notes,cr1_0.order_price,cr1_0.phone,cr1_0.status,u1_0.id,u1_0.description,u1_0.email,u1_0.name,u1_0.phone,p1_0.created_at,p1_0.delivery_date,p1_0.description,p1_0.name,p1_0.notes,p1_0.order_price,p1_0.project_type,p1_0.status,u2_0.id,u2_0.description,u2_0.email,u2_0.name,u2_0.phone from projects p1_0 left join contact_request cr1_0 on cr1_0.id=p1_0.contact_request_id left join users u1_0 on u1_0.id=cr1_0.user_id left join users u2_0 on u2_0.id=p1_0.user_id where p1_0.contact_request_id=?
2025-06-18T09:25:38.564+03:00 TRACE 9040 --- [5-FurniBay] [http-nio-8083-exec-7] o.s.t.i.TransactionInterceptor           : Completing transaction for [org.springframework.data.jpa.repository.support.SimpleJpaRepository.findAll]
2025-06-18T09:25:38.564+03:00 TRACE 9040 --- [5-FurniBay] [http-nio-8083-exec-7] o.s.t.i.TransactionInterceptor           : Completing transaction for [lt.ca.javau12.furnibay.service.ContactRequestService.getAll]
2025-06-18T09:25:38.567+03:00 DEBUG 9040 --- [5-FurniBay] [http-nio-8083-exec-7] o.s.w.s.m.m.a.HttpEntityMethodProcessor  : Using 'application/json', given [application/json] and supported [application/json, application/*+json, application/yaml]
2025-06-18T09:25:38.567+03:00 DEBUG 9040 --- [5-FurniBay] [http-nio-8083-exec-7] o.s.w.s.m.m.a.HttpEntityMethodProcessor  : Writing [[lt.ca.javau12.furnibay.ContactRequest@7e3da8d4, lt.ca.javau12.furnibay.ContactRequest@49fdbf73, lt. (truncated)...]
2025-06-18T09:25:38.568+03:00 DEBUG 9040 --- [5-FurniBay] [http-nio-8083-exec-7] o.s.web.servlet.DispatcherServlet        : Completed 200 OK
2025-06-18T09:25:46.800+03:00 DEBUG 9040 --- [5-FurniBay] [http-nio-8083-exec-9] o.s.web.servlet.DispatcherServlet        : OPTIONS "/api/contact-requests/43?forceDelete=true", parameters={masked}
2025-06-18T09:25:46.801+03:00 DEBUG 9040 --- [5-FurniBay] [http-nio-8083-exec-9] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped to lt.ca.javau12.furnibay.controller.ContactRequestController#deleteContactRequest(Long, boolean)
2025-06-18T09:25:46.801+03:00 DEBUG 9040 --- [5-FurniBay] [http-nio-8083-exec-9] o.s.web.servlet.DispatcherServlet        : Completed 200 OK
2025-06-18T09:25:46.803+03:00 DEBUG 9040 --- [5-FurniBay] [http-nio-8083-exec-10] o.s.web.servlet.DispatcherServlet        : DELETE "/api/contact-requests/43?forceDelete=true", parameters={masked}
2025-06-18T09:25:46.804+03:00 DEBUG 9040 --- [5-FurniBay] [http-nio-8083-exec-10] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped to lt.ca.javau12.furnibay.controller.ContactRequestController#deleteContactRequest(Long, boolean)
2025-06-18T09:25:46.807+03:00 TRACE 9040 --- [5-FurniBay] [http-nio-8083-exec-10] o.s.t.i.TransactionInterceptor           : Getting transaction for [lt.ca.javau12.furnibay.service.ContactRequestService.findById]
2025-06-18T09:25:46.808+03:00 TRACE 9040 --- [5-FurniBay] [http-nio-8083-exec-10] o.s.t.i.TransactionInterceptor           : Getting transaction for [org.springframework.data.jpa.repository.support.SimpleJpaRepository.findById]
2025-06-18T09:25:46.808+03:00 DEBUG 9040 --- [5-FurniBay] [http-nio-8083-exec-10] org.hibernate.SQL                        : select cr1_0.id,cr1_0.converted_to_project,cr1_0.created_at,cr1_0.delivery_date,cr1_0.email,cr1_0.file,cr1_0.message,cr1_0.name,cr1_0.notes,cr1_0.order_price,cr1_0.phone,p1_0.id,p1_0.created_at,p1_0.delivery_date,p1_0.description,p1_0.name,p1_0.notes,p1_0.order_price,p1_0.project_type,p1_0.status,u1_0.id,u1_0.description,u1_0.email,u1_0.name,u1_0.phone,cr1_0.status,u2_0.id,u2_0.description,u2_0.email,u2_0.name,u2_0.phone from contact_request cr1_0 left join projects p1_0 on cr1_0.id=p1_0.contact_request_id left join users u1_0 on u1_0.id=p1_0.user_id left join users u2_0 on u2_0.id=cr1_0.user_id where cr1_0.id=?
2025-06-18T09:25:46.811+03:00 TRACE 9040 --- [5-FurniBay] [http-nio-8083-exec-10] o.s.t.i.TransactionInterceptor           : Completing transaction for [org.springframework.data.jpa.repository.support.SimpleJpaRepository.findById]
2025-06-18T09:25:46.811+03:00 TRACE 9040 --- [5-FurniBay] [http-nio-8083-exec-10] o.s.t.i.TransactionInterceptor           : Completing transaction for [lt.ca.javau12.furnibay.service.ContactRequestService.findById]
2025-06-18T09:25:46.814+03:00 TRACE 9040 --- [5-FurniBay] [http-nio-8083-exec-10] o.s.t.i.TransactionInterceptor           : Getting transaction for [org.springframework.data.jpa.repository.support.SimpleJpaRepository.deleteById]
2025-06-18T09:25:46.814+03:00 TRACE 9040 --- [5-FurniBay] [http-nio-8083-exec-10] o.s.t.i.TransactionInterceptor           : Completing transaction for [org.springframework.data.jpa.repository.support.SimpleJpaRepository.deleteById]
2025-06-18T09:25:46.816+03:00 TRACE 9040 --- [5-FurniBay] [http-nio-8083-exec-10] o.s.t.i.TransactionInterceptor           : Getting transaction for [lt.ca.javau12.furnibay.service.ContactRequestService.deleteById]
2025-06-18T09:25:46.816+03:00 TRACE 9040 --- [5-FurniBay] [http-nio-8083-exec-10] o.s.t.i.TransactionInterceptor           : Getting transaction for [org.springframework.data.jpa.repository.support.SimpleJpaRepository.deleteById]
2025-06-18T09:25:46.817+03:00 TRACE 9040 --- [5-FurniBay] [http-nio-8083-exec-10] o.s.t.i.TransactionInterceptor           : Completing transaction for [org.springframework.data.jpa.repository.support.SimpleJpaRepository.deleteById]
2025-06-18T09:25:46.817+03:00 TRACE 9040 --- [5-FurniBay] [http-nio-8083-exec-10] o.s.t.i.TransactionInterceptor           : Getting transaction for [org.springframework.data.jpa.repository.support.SimpleJpaRepository.flush]
2025-06-18T09:25:46.818+03:00 DEBUG 9040 --- [5-FurniBay] [http-nio-8083-exec-10] org.hibernate.SQL                        : delete from projects where id=?
2025-06-18T09:25:46.820+03:00 DEBUG 9040 --- [5-FurniBay] [http-nio-8083-exec-10] org.hibernate.SQL                        : delete from contact_request where id=?
2025-06-18T09:25:46.821+03:00 TRACE 9040 --- [5-FurniBay] [http-nio-8083-exec-10] o.s.t.i.TransactionInterceptor           : Completing transaction for [org.springframework.data.jpa.repository.support.SimpleJpaRepository.flush]
2025-06-18T09:25:46.821+03:00 TRACE 9040 --- [5-FurniBay] [http-nio-8083-exec-10] o.s.t.i.TransactionInterceptor           : Completing transaction for [lt.ca.javau12.furnibay.service.ContactRequestService.deleteById]
2025-06-18T09:25:46.836+03:00  INFO 9040 --- [5-FurniBay] [http-nio-8083-exec-10] l.c.j.f.c.ContactRequestController       : Successfully deleted contact request ID 43
2025-06-18T09:25:46.836+03:00 DEBUG 9040 --- [5-FurniBay] [http-nio-8083-exec-10] o.s.w.s.m.m.a.HttpEntityMethodProcessor  : Using 'application/json', given [application/json] and supported [text/plain, */*, application/json, application/*+json, application/yaml]
2025-06-18T09:25:46.836+03:00 DEBUG 9040 --- [5-FurniBay] [http-nio-8083-exec-10] o.s.w.s.m.m.a.HttpEntityMethodProcessor  : Writing ["Contact request deleted (and associated project)"]
2025-06-18T09:25:46.837+03:00 DEBUG 9040 --- [5-FurniBay] [http-nio-8083-exec-10] o.s.web.servlet.DispatcherServlet        : Completed 200 OK
2025-06-18T09:26:40.980+03:00 DEBUG 9040 --- [5-FurniBay] [http-nio-8083-exec-1] o.s.web.servlet.DispatcherServlet        : POST "/api/contact-requests", parameters={}
2025-06-18T09:26:40.981+03:00 DEBUG 9040 --- [5-FurniBay] [http-nio-8083-exec-1] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped to lt.ca.javau12.furnibay.controller.ContactRequestController#createContactRequest(ContactRequest)
2025-06-18T09:26:40.982+03:00 DEBUG 9040 --- [5-FurniBay] [http-nio-8083-exec-1] m.m.a.RequestResponseBodyMethodProcessor : Read "application/json;charset=UTF-8" to [lt.ca.javau12.furnibay.ContactRequest@7862e3f7]
2025-06-18T09:26:40.984+03:00 TRACE 9040 --- [5-FurniBay] [http-nio-8083-exec-1] o.s.t.i.TransactionInterceptor           : Getting transaction for [lt.ca.javau12.furnibay.service.ContactRequestService.create]
2025-06-18T09:26:40.986+03:00 TRACE 9040 --- [5-FurniBay] [http-nio-8083-exec-1] o.s.t.i.TransactionInterceptor           : Getting transaction for [org.springframework.data.jpa.repository.support.SimpleJpaRepository.save]
2025-06-18T09:26:40.988+03:00 DEBUG 9040 --- [5-FurniBay] [http-nio-8083-exec-1] org.hibernate.SQL                        : insert into contact_request (converted_to_project,created_at,delivery_date,email,file,message,name,notes,order_price,phone,status,user_id) values (?,?,?,?,?,?,?,?,?,?,?,?)
2025-06-18T09:26:40.991+03:00 TRACE 9040 --- [5-FurniBay] [http-nio-8083-exec-1] o.s.t.i.TransactionInterceptor           : Completing transaction for [org.springframework.data.jpa.repository.support.SimpleJpaRepository.save]
2025-06-18T09:26:40.991+03:00 TRACE 9040 --- [5-FurniBay] [http-nio-8083-exec-1] o.s.t.i.TransactionInterceptor           : Completing transaction for [lt.ca.javau12.furnibay.service.ContactRequestService.create]
2025-06-18T09:26:40.997+03:00 DEBUG 9040 --- [5-FurniBay] [http-nio-8083-exec-1] o.s.w.s.m.m.a.HttpEntityMethodProcessor  : Using 'application/json', given [*/*] and supported [application/json]
2025-06-18T09:26:40.998+03:00 DEBUG 9040 --- [5-FurniBay] [http-nio-8083-exec-1] o.s.w.s.m.m.a.HttpEntityMethodProcessor  : Writing [lt.ca.javau12.furnibay.ContactRequest@7862e3f7]
2025-06-18T09:26:40.998+03:00 DEBUG 9040 --- [5-FurniBay] [http-nio-8083-exec-1] o.s.web.servlet.DispatcherServlet        : Completed 200 OK
2025-06-18T09:26:56.270+03:00 DEBUG 9040 --- [5-FurniBay] [http-nio-8083-exec-2] o.s.web.servlet.DispatcherServlet        : GET "/api/contact-requests", parameters={}
2025-06-18T09:26:56.270+03:00 DEBUG 9040 --- [5-FurniBay] [http-nio-8083-exec-2] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped to lt.ca.javau12.furnibay.controller.ContactRequestController#getAllContactRequests()
2025-06-18T09:26:56.272+03:00 TRACE 9040 --- [5-FurniBay] [http-nio-8083-exec-2] o.s.t.i.TransactionInterceptor           : Getting transaction for [lt.ca.javau12.furnibay.service.ContactRequestService.getAll]
2025-06-18T09:26:56.272+03:00 TRACE 9040 --- [5-FurniBay] [http-nio-8083-exec-2] o.s.t.i.TransactionInterceptor           : Getting transaction for [org.springframework.data.jpa.repository.support.SimpleJpaRepository.findAll]
2025-06-18T09:26:56.273+03:00 DEBUG 9040 --- [5-FurniBay] [http-nio-8083-exec-2] org.hibernate.SQL                        : select cr1_0.id,cr1_0.converted_to_project,cr1_0.created_at,cr1_0.delivery_date,cr1_0.email,cr1_0.file,cr1_0.message,cr1_0.name,cr1_0.notes,cr1_0.order_price,cr1_0.phone,cr1_0.status,cr1_0.user_id from contact_request cr1_0
2025-06-18T09:26:56.276+03:00 DEBUG 9040 --- [5-FurniBay] [http-nio-8083-exec-2] org.hibernate.SQL                        : select p1_0.id,cr1_0.id,cr1_0.converted_to_project,cr1_0.created_at,cr1_0.delivery_date,cr1_0.email,cr1_0.file,cr1_0.message,cr1_0.name,cr1_0.notes,cr1_0.order_price,cr1_0.phone,cr1_0.status,u1_0.id,u1_0.description,u1_0.email,u1_0.name,u1_0.phone,p1_0.created_at,p1_0.delivery_date,p1_0.description,p1_0.name,p1_0.notes,p1_0.order_price,p1_0.project_type,p1_0.status,u2_0.id,u2_0.description,u2_0.email,u2_0.name,u2_0.phone from projects p1_0 left join contact_request cr1_0 on cr1_0.id=p1_0.contact_request_id left join users u1_0 on u1_0.id=cr1_0.user_id left join users u2_0 on u2_0.id=p1_0.user_id where p1_0.contact_request_id=?
